z,mu,sig
0.6646,43.52627,222.15390259543966
0.6648,43.77146,268.5360061041389
0.66487,43.14936,0.2255646727659276
0.66579,43.29871,0.15769564229870145
0.66666,42.88121,0.14045154182136982
0.66681,42.74467,0.13267590926765868
0.66788,42.89247,0.1452894727776242
0.66811,42.93625,0.15062163490016964
0.66881,43.16653,0.14803267240714124
0.66882,43.04782,0.12527878870742645
0.66948,42.86417,0.16922034629440988
0.67098,43.00473,0.265971240738543
0.67382,43.30403,0.23406384940866032
0.67405,43.05539,0.1656359287715078
0.67528,43.16126,0.28706225387535717
0.67651,42.84811,0.16657679940495915
0.67651,43.04567,0.1896870129977274
0.67698,43.11889,0.20848040699307932
0.67713,43.29721,0.16873224973312007
0.67746,42.99288,0.18342333984528797
0.67747,42.91771,0.36627544293878067
0.67756,42.94647,0.14177258162282297
0.67765,43.07834,0.22081231940270002
0.67783,43.0151,0.16119840445860498
0.67829,43.66497,298.75410744797824
0.67923,42.76458,0.12868993589243877
0.67924,42.81345,0.16503408738803022
0.67984,43.19576,0.18356843437802697
0.68005,42.83564,0.131730622483916
0.68006,43.16714,0.21935039571425446
0.68017,42.81778,0.22345120809698032
0.68069,43.08039,0.15321043730764558
0.6811,42.98488,0.16726467798073805
0.68131,43.28465,0.1991850406029529
0.68136,42.92828,0.1601449783789676
0.68138,43.19335,0.1664346718685743
0.68141,43.02137,0.19653320330163046
0.68144,43.13494,0.14723908312672965
0.68179,43.09853,0.18750927150410454
0.68179,43.24179,0.17728379959827123
0.68193,43.02045,0.16210111813309616
0.68233,43.52016,0.20276799772153395
0.68283,43.29628,0.16033033431013607
0.68339,43.0735,0.15533283007786858
0.68363,42.92092,0.17322416113233166
0.68422,43.01879,0.1636735986651482
0.68428,42.91859,0.121109068198876
0.68438,43.04141,0.23649729913891193
0.68456,43.28773,0.19911130681103975
0.68507,43.0748,0.17575761405981818
0.68533,43.37393,0.15990673062757554
0.68576,42.60976,0.359760811651297
0.68673,42.97455,0.15708139577938568
0.68688,42.9114,0.21501198780533143
0.687,43.16049,0.16111405401143628
0.68766,42.94386,0.15872355086753823
0.68828,43.13319,0.16456653851861866
0.68966,42.99482,0.1493146797873538
0.68972,43.24206,0.1562080180400481
0.69066,43.44719,0.17419425621988802
0.69071,43.13108,0.1514546734174948
0.69085,43.36529,0.13895086037876844
0.69088,43.13777,0.12516485968513685
0.69107,43.45652,0.36190675940081585
0.69164,43.21584,0.17601929695348748
0.69191,43.03551,0.13026971098455697
0.69209,42.99,0.20468886144585396
0.69226,43.15751,0.14189881747216923
0.69226,42.96967,0.17688136730588666
0.69261,43.04964,0.15896899351760393
0.69277,43.12737,0.2480730152596207
0.69304,43.0704,0.12705674677088186
0.6931,43.15907,0.19386893098173313
0.69313,43.02789,0.19665670697944682
0.69362,43.44089,0.3439285425782513
0.69371,43.33734,0.18144618182811126
0.69395,42.90746,0.14846615809671912
0.6941,43.14792,0.14249048529638741
0.69516,43.15819,0.17375305349834863
0.6983,43.28168,0.25475937843384683
0.69836,43.12605,0.18586934228107657
0.69842,42.95633,0.12927830483108912
0.69873,43.06474,0.16983012836360928
0.69879,43.33194,0.14907513407674666
0.69904,43.43597,0.1816374160243423
0.69938,43.57289,0.2786899067063606
0.70099,43.05299,0.17953782359157638
0.70325,43.60504,255.9629113215055
0.70351,42.91779,0.16229597068319349
0.70417,43.09897,0.1708179217763757
0.70426,43.20803,0.16112811083110232
0.7051,43.09978,0.19084727506569227
0.70525,43.34021,0.2101795670373312
0.70548,42.95925,0.27243909484506806
0.70652,43.36649,0.186990030750305
0.70836,43.14275,0.31572133662456203
0.70875,43.38242,0.22880080856500484
0.70882,43.11406,0.13438682561918042
0.70978,43.40826,0.20316979007716676
0.71139,43.15216,0.14007759849454876
0.71552,43.23435,0.16609757854947796
0.71584,43.44481,0.1508941470037854
0.71719,43.14355,0.16077575097010124
0.71803,43.11022,0.19528051720537815
0.71827,43.32792,0.14728155383482344
0.7188,43.29152,0.1668801848632725
0.71912,43.19424,0.20676594521342243
0.71949,42.9925,0.14664335511710033
0.71961,43.27996,0.2022845829518404
0.72062,43.30862,0.2093777832053821
0.7207,43.45301,0.19562856667675096
0.72199,42.90227,0.30509454010191667
0.72212,43.30392,0.2540961292503292
0.7222,43.01877,0.11753694568092195
0.72292,43.31795,0.14583605726979867
0.72403,43.20605,0.1731116587639319
0.72416,43.1593,0.15678218042877196
0.72701,43.50631,0.2059793678988262
0.72737,43.42614,0.17258536322643353
0.72776,43.12438,0.1647110588272688
0.7286,43.13384,0.1801536735678737
0.73064,43.22599,0.14373539717133008
0.73069,43.05247,0.1698748197938706
0.73072,43.30631,0.14846966020032512
0.73162,43.24328,0.21344435246686666
0.73306,43.41387,0.1408498935036871
0.73469,43.38401,0.3214642754646308
0.7348,43.22861,0.2407701121401907
0.73488,43.27814,0.19237201563637057
0.73615,43.19871,0.25841940503762484
0.73677,43.19219,0.24039615554330318
0.73717,43.39277,0.26252158311270335
0.73781,43.12842,0.15514454196007027
0.73802,42.96655,0.2015701537926684
0.73899,43.33248,0.20425327145482883
0.73927,43.30297,0.13207301049041018
0.74009,43.42073,0.17539530894525088
0.74061,43.58119,0.2514585987792026
0.74119,43.5003,0.25839263553747044
0.74126,43.48113,0.18552706568045538
0.74133,43.39906,0.1678221511005028
0.74392,43.13182,0.17834420904531775
0.74393,43.2347,0.19994037336166
0.7445,43.10547,0.23167682253518584
0.74535,43.18219,0.18950551997237441
0.74571,43.16479,0.12730443668623653
0.74658,43.44188,6.765510898934388
0.74855,43.4209,0.29159542589005055
0.7487,43.61985,0.21529649323665256
0.74877,43.45196,0.15357758820869663
0.74899,43.26925,0.16881043362304357
0.74963,43.34886,0.1234291898215329
0.75011,43.12881,0.13718021140091602
0.75076,43.23451,0.18328323463972368
0.75147,43.43784,0.1768759271353793
0.75249,43.13267,0.18283887332840354
0.75331,43.16429,0.17609188538941822
0.75356,43.51644,0.15050794696626485
0.75366,43.26171,0.6856683528499766
0.75421,43.43701,0.1774546770305026
0.75572,43.51615,0.2314115833315178
0.75729,43.40246,0.48770553779919296
0.75888,43.36227,0.15285087536550127
0.75991,43.31795,0.13959918373686858
0.76177,43.54985,0.1751006353500752
0.76303,43.38159,0.1832374756975221
0.76495,43.35806,335.50341602697523
0.76517,43.48166,0.16910437871326692
0.76518,43.30284,266.75060335599164
0.76584,43.39145,0.16715217617488562
0.76657,43.25469,0.2526390565609363
0.76675,43.62563,0.14498769775398188
0.76679,43.5274,0.21441030665525387
0.77004,43.35937,0.15657700980667627
0.77082,43.4342,0.2014320540529734
0.77137,43.25245,0.17861528182101327
0.77155,43.30358,0.17386904152263566
0.77159,43.61245,0.2688918461017366
0.7725,43.44308,0.1525191230633064
0.77262,43.45688,0.15015068464712372
0.77327,43.49687,0.1727596043639832
0.77334,43.6523,0.25509835279750437
0.77464,43.27274,0.24361565302746868
0.77464,43.13337,0.19187013941726314
0.77627,43.85273,0.3083747248073357
0.7765,43.29712,0.12359884141851817
0.77692,43.04164,372.2660383466439
0.77725,43.37835,0.1559254017150509
0.77826,43.09666,0.28823379416716566
0.77952,43.3866,0.12921586435109275
0.78049,43.1707,0.14643116778882834
0.78266,43.41133,0.17812558070080783
0.78324,43.69805,0.1391641911556274
0.78375,43.54682,0.46356142807615053
0.78398,43.2028,0.195506415240012
0.78512,43.03054,0.13155631341748672
0.78604,43.58471,0.1521326095878198
0.78734,43.57536,0.14710843245715047
0.78842,43.38943,0.15831104857210693
0.78892,43.81522,0.3162036560509698
0.78956,43.47114,0.12973205309406
0.78964,43.30747,0.16048203139292574
0.79118,43.61294,0.20585034005315608
0.79167,43.32008,0.1777129888331182
0.79229,43.39748,0.13635491373617598
0.79318,43.28547,0.24971237073881622
0.79348,43.617,0.1258584637598918
0.79364,43.4061,0.2340914641758644
0.79511,43.33284,0.1674363759760704
0.7953,43.37373,0.24632814617903492
0.79547,43.28644,0.1731768832725661
0.7981,43.56898,0.3072791117209239
0.79939,43.43079,0.21293380285901062
0.80078,43.6954,0.18497756864009213
0.80106,43.56228,0.16127625243661883
0.80109,43.35374,0.1526383637884002
0.80181,43.60623,0.22572688896097426
0.80301,43.61299,0.22154927420327966
0.80325,43.3846,0.14050910611060052
0.80326,43.2821,0.14380911827836232
0.80342,43.40055,0.1565804460972059
0.80669,43.42993,0.15155145165916425
0.8086,43.79852,0.18035957667947664
0.80954,43.72414,0.15101815420670456
0.81174,43.55813,0.2236439751032878
0.81237,43.49664,0.19640695023343754
0.81325,43.34781,0.16961111402263712
0.8133,43.78931,0.33818156366070573
0.81396,43.61778,0.1858504993267438
0.81485,43.63286,0.13873148308873515
0.81684,43.36027,0.1460648362885469
0.8175,43.47237,0.15038031254123657
0.8179,43.81001,0.1433756816897482
0.81852,43.47335,0.23245895637724953
0.81932,43.58242,0.33213934485393326
0.81967,43.7722,0.18774084291916873
0.81984,43.5881,0.19219817897160213
0.82081,43.44984,0.15569162983282048
0.82172,43.89282,0.19052493301402837
0.82394,43.78838,0.26548276102225543
0.82584,43.55253,0.22664441665304708
0.82627,43.64768,0.14612637715347632
0.82736,43.32314,0.22338253938031952
0.82961,43.43182,0.15108120333118877
0.83036,43.41606,0.15369710992728525
0.83066,43.27814,0.18536617706582828
0.83168,43.83167,0.17102716158552125
0.83293,43.46667,0.14475828128297183
0.83583,43.68398,0.1606819043949878
0.83592,43.72583,0.21724872864990488
0.83706,43.66835,0.14621638895828332
0.83776,43.6059,0.25968179008163045
0.83813,43.80318,0.24632833454558167
0.83916,43.5568,0.2451609897597903
0.83936,43.65009,0.38603035580119865
0.83954,43.85502,0.4047040930111777
0.84019,43.26195,257.0256036462235
0.84094,43.58194,0.2743328737136692
0.84132,43.72978,0.3509676458022876
0.84634,43.90282,0.29443623231525023
0.8478,44.05907,0.4049358635636019
0.85279,43.59824,0.26390924595398324
0.85652,43.7311,0.2644110483697684
0.85674,43.53096,0.1953523933818063
0.85707,43.69555,0.30197662310185536
0.85806,43.42559,0.2518877466253569
0.85855,43.68131,0.2551605590603689
0.86179,43.90745,0.3128031649456252
0.8624,43.52442,0.25172904500672943
0.86243,43.85584,0.24982139239864948
0.86461,43.50443,0.24176853889619304
0.86642,43.98461,468.01080491977797
0.86647,44.1604,0.2652824624810317
0.86917,43.74519,0.33233547749224723
0.87001,43.37453,0.19660169480449552
0.8727,43.83427,0.44110451641306053
0.87344,43.76997,0.2551083887291831
0.87344,43.6187,0.20420607826409085
0.87472,43.35891,0.19315402040858487
0.87565,43.42748,0.13354667685869237
0.87971,43.79315,0.19601272637254957
0.87998,44.24023,0.6915838148048289
0.88189,43.87985,0.31304633906180723
0.88314,43.70035,0.24225671425163847
0.88352,43.66049,0.1547110261099706
0.8845,43.81837,0.23201957438974843
0.88491,43.55987,0.2048947488346151
0.8858,43.80242,0.9850287066375275
0.89441,44.18718,0.21228809881856306
0.8953,43.42454,0.18255215939560945
0.89611,44.02033,200.73080643086178
0.89842,44.01759,0.20673822215545923
0.89888,43.64144,0.1492969577720859
0.90824,44.03794,0.19508966041284712
0.90888,43.96676,0.1789082994162093
0.90941,43.44688,0.20752310931556514
0.91082,44.00974,0.2412514862130387
0.91289,43.94543,0.17900277232490006
0.91696,43.81609,0.22945882528244582
0.91896,43.99813,0.28120451561096954
0.92146,44.15716,0.32087635328892655
0.92274,44.05509,0.25792964951707276
0.92427,43.53843,0.1529891643221833
0.92537,44.62596,0.3481023155625369
0.92576,44.13871,0.20126813682249858
0.92838,43.72325,3.847585756341241
0.93075,43.84946,0.1831026654639413
0.93733,43.89162,0.16746875648908366
0.94444,43.77582,0.21637537775819132
0.95299,43.72467,0.20406579355688206
0.95521,43.94157,0.22535750619848455
0.9569,44.31416,0.19136495081388338
0.95791,44.56228,0.2676038303163839
0.96296,44.11193,0.21284868451554967
0.96329,44.13386,0.22214462428787243
0.96363,43.79246,0.15080406360572648
0.96689,44.14888,0.19007514303559
0.96859,43.72233,0.1537013389661912
0.97242,44.20208,0.17316951954659918
0.97489,44.18118,0.20707091080110696
0.98,44.12,0.20425932047277548
0.98024,44.02836,0.1804708796454431
0.98158,43.88271,0.14932000669702636
0.98536,43.86467,0.13287247118948303
0.98846,44.16508,0.17619749260417983
0.99268,43.88061,0.17707612600234962
1.00009,44.24308,0.3188104101186158
1.01382,44.17186,0.24158712714049976
1.017,43.92261,0.13746677744095115
1.02144,44.16439,0.1830737122035821
1.02433,44.01661,176.32950837681253
1.02468,44.35374,0.1912673890133914
1.02868,44.24721,0.18907035965481211
1.03222,44.28814,0.15495830923187048
1.04136,43.97348,0.138924043995271
1.04436,44.00793,0.24289407156207005
1.0468,43.91152,0.149634421507887
1.05479,44.04047,0.25640904449726415
1.0642,44.23028,0.15023446874802068
1.08349,44.52159,0.20358297301100597
1.12132,44.20175,0.12578504521603512
1.13057,44.5271,0.19419350890284673
1.14418,44.31733,0.16738487864798302
